AVAILABILITYZONE,BILLEDCOST,BILLINGACCOUNTID,BILLINGACCOUNTNAME,BILLINGCURRENCY,BILLINGPERIODEND,BILLINGPERIODSTART,CHARGECATEGORY,CHARGECLASS,CHARGEDESCRIPTION,CHARGEFREQUENCY,CHARGEPERIODEND,CHARGEPERIODSTART,COMMITMENTDISCOUNTCATEGORY,COMMITMENTDISCOUNTID,COMMITMENTDISCOUNTNAME,COMMITMENTDISCOUNTSTATUS,COMMITMENTDISCOUNTTYPE,CONSUMEDQUANTITY,CONSUMEDUNIT,CONTRACTEDCOST,CONTRACTEDUNITPRICE,EFFECTIVECOST,INVOICEISSUERNAME,LISTCOST,LISTUNITPRICE,PRICINGCATEGORY,PRICINGQUANTITY,PRICINGUNIT,PROVIDERNAME,PUBLISHERNAME,REGIONID,REGIONNAME,RESOURCEID,RESOURCENAME,RESOURCETYPE,SERVICECATEGORY,SERVICENAME,SKUID,SKUPRICEID,SUBACCOUNTID,SUBACCOUNTNAME,TAGS,X_COSTCATEGORIES,X_DISCOUNTS,X_OPERATION,X_SERVICECODE,X_USAGETYPE
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.00 per GB - regional data transfer - in/out/between EC2 Azs or using elastic IPs or ELB,Usage-Based,00:00.0,00:00.0,,,,,,0.001838314,GB,0,0,0,Amazon Web Services Australia Pty Ltd,0,0,Standard,0.001838314,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),v-5qr309rq240q3659q,,,Compute,Amazon Elastic Compute Cloud,5EA4W2JJSR2QXS69,5EA4W2JJSR2QXS69.JRTCKXETXF.6YS6EN2CT7,7.76026E+11,ezf-onuf-njf-ztzgcebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""Prod""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Murugs.Ramassamy@transport.nsw.gov.au""
    },
    {
      ""key"": ""Name"",
      ""value"": ""AWAMGWCOMAP0001""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""Commvault""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""Commvault""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Legal""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Legal+Sensitive: Law Enforcement+Sensitive: Health Information+Sensitive: Personal+Sensitive: NSW Government+Sensitive""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-02ex4nqd13pw9c""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Murugs Ramassamy""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-029idc72roqddc""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""App Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003395""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Operational_Hours_Cron"",
      ""value"": ""* * * * *""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""UNCLASSIFIED""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""Indefinite""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""App""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RMS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""24 hours x 7 days""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount""}]}",InterZone-In,AmazonEC2,APS2-DataTransfer-xAZ-In-Bytes
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,AWS Lambda - Total Requests - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,Spend,arn:aws:savingsplans::973638948628:savingsplan/42025099-91q3-9ss1-415s-o4394s87or17,,Used,Savings Plan,3,Requests,4.679E-07,1.55967E-07,4.679E-07,Amazon Web Services Australia Pty Ltd,0.0000006,0.0000002,Committed,3,Requests,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:lambda:ap-southeast-2:322655972426,,,Compute,AWS Lambda,ZW6UHD4Q6EPUCZWU,ZW6UHD4Q6EPUCZWU.JRTCKXETXF.6YS6EN2CT7,3.22656E+11,gsafj-pfg-bcraqngncbegny-cebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-cst-opendataportal-prod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""1000166016""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount""}]}",Invoke,AWSLambda,APS2-Request
,1.3514E-06,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.055 per GB-Month of snapshot data stored - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0.000031502,GB-Months,1.3514E-06,0.042898864,1.3514E-06,Amazon Web Services Australia Pty Ltd,1.7326E-06,0.055,Standard,0.000031502,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:ec2:ap-southeast-2:176817837311,,,Storage,Amazon Elastic Compute Cloud,759N2ESGG4Z2C95V,759N2ESGG4Z2C95V.JRTCKXETXF.6YS6EN2CT7,1.76818E+11,gsafj-pbr-rdhvcfcg-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""Name"",
      ""value"": ""awssldbbt501exe01""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-coe-equipspt-nonprod""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""sap45200""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-3.812000000000000e-07},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-3.812000000000000e-07}]}",CreateSnapshot,AmazonEC2,APS2-EBS:SnapshotUsage
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.006 per provisioned IOPS-month of gp3 - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0,IOPS-Months,0,0.00468,0,Amazon Web Services Australia Pty Ltd,0,0.006,Standard,0,IOPS-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),iby-58q4q712o1sos904o,,,Storage,Amazon Elastic Compute Cloud,69EGQ83GFYZBFNWU,69EGQ83GFYZBFNWU.JRTCKXETXF.6YS6EN2CT7,7.79958E+11,ezf-onuf-njf-cebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""prod""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Murugs.Ramassamy@transport.nsw.gov.au""
    },
    {
      ""key"": ""Name"",
      ""value"": ""og1sd-gp3-aza-ebs""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""Oracle Gold Shared Database""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""Oracle Gold Shared Database""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""aws-migration-project-id"",
      ""value"": ""MPE33002""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Legal""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Legal+Sensitive: Law Enforcement+Sensitive: Health Information+Sensitive: Personal+Sensitive: NSW Government+Sensitive""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-0377dm7726ug5v""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Murugs Ramassamy""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-00wq1fo4ahkurd""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""DB Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003385""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""P.0016386.02.002""
    },
    {
      ""key"": ""Operational_Hours_Cron"",
      ""value"": ""* * * * *""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""UNCLASSIFIED""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""Indefinite""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""DATABASE""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RDS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""Production""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""24 hours x 7 days""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":0.000000000000000e+00}]}",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeP-IOPS.gp3
,4.51E-08,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.094 per GB - next 100 TB / month data transfer out,Usage-Based,00:00.0,00:00.0,,,,,,6.147E-07,GB,4.51E-08,0.073369123,4.51E-08,Amazon Web Services Australia Pty Ltd,5.78E-08,0.094,Standard,6.147E-07,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:elasticloadbalancing:ap-southeast-2:052215556563,,,Networking,Elastic Load Balancing,KRXM4TG87VW2NPHA,KRXM4TG87VW2NPHA.JRTCKXETXF.N9EW5UVVPA,52215556563,gsafj-nqfg-qvpr-qri,"{
  ""key_value"": [
    {
      ""key"": ""Name"",
      ""value"": ""dev-blue-tier3-drupal-alb""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""cspe-platform""
    },
    {
      ""key"": ""CostCentre"",
      ""value"": ""cds""
    },
    {
      ""key"": ""ccoe:default:sub-env"",
      ""value"": ""dev""
    },
    {
      ""key"": ""A_2"",
      ""value"": ""cspe-platform""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-1.270000000000000e-08},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-1.270000000000000e-08}]}",LoadBalancing,AWSELB,APS2-DataTransfer-Out-Bytes
,0.00000234,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.03 per 10000 KMS requests in Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,1,Requests,0.00000234,0.00000234,0.00000234,Amazon Web Services Australia Pty Ltd,0.000003,0.000003,Standard,1,Requests,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:kms:ap-southeast-2:932766833570,,,Identity,AWS Key Management Service,2V8H8RKD5G49TF84,2V8H8RKD5G49TF84.JRTCKXETXF.6YS6EN2CT7,9.32767E+11,gsafj-pbecbengrvg-rdhvcccq-abacebq,null,,"{""key_value"":[{""key"":""total_discount"",""value"":-6.600000000000000e-07},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-6.600000000000000e-07}]}",ListAliases,awskms,ap-southeast-2-KMS-Requests
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.000 per GB - data transfer in per month,Usage-Based,00:00.0,00:00.0,,,,,,5.914E-07,GB,0,0,0,Amazon Web Services Australia Pty Ltd,0,0,Standard,5.914E-07,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,External,arn:aws:ec2:ap-southeast-2:506175825064,,,Compute,Amazon Elastic Compute Cloud,V97WX8KBR4YWXNJZ,V97WX8KBR4YWXNJZ.JRTCKXETXF.6YS6EN2CT7,5.06176E+11,gsafj-qpvf-gav-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-dcis-tni-nonprod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000142040""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount""}]}",RunInstances,AmazonEC2,APS2-DataTransfer-In-Bytes
,2.4024E-06,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,"$0.0044 per 10,000 GET and all other requests",Usage-Based,00:00.0,00:00.0,,,,,,7,Requests,2.4024E-06,3.432E-07,2.4024E-06,Amazon Web Services Australia Pty Ltd,0.00000308,0.00000044,Standard,7,Requests,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),cgvcf-hng-ryo-ybtf,,bucket,Storage,Amazon Simple Storage Service,ZE67FX933AEQ43H2,ZE67FX933AEQ43H2.JRTCKXETXF.6YS6EN2CT7,2.35046E+11,gsafj-bf-cgvcf57-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-os-ptips02-nonprod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000132020""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-6.776000000000000e-07},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-6.776000000000000e-07}]}",ReadLogProps,AmazonS3,APS2-Requests-Tier2
,0.001792576,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,Tier 1 $0.037 per GB of data ingested,Usage-Based,00:00.0,00:00.0,,,,,,0.062112808,GB,0.001792576,0.028859999,0.001792576,Amazon Web Services Australia Pty Ltd,0.002298174,0.037,Standard,0.062112808,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:firehose:ap-southeast-2:705973089843,,,Analytics,Amazon Kinesis Firehose,HHCYM2DRDMHYUTGJ,HHCYM2DRDMHYUTGJ.JRTCKXETXF.HK3AFRJD7J,7.05973E+11,gsafj-gfq-gznc-cebq,null,,"{""key_value"":[{""key"":""total_discount"",""value"":-5.055983000000000e-04},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-5.055983000000000e-04}]}",PutRecordBatch,AmazonKinesisFirehose,APS2-BilledBytes
,0.012882581,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0.172043011,GB-Months,0.012882581,0.07488,0.012882581,Amazon Web Services Australia Pty Ltd,0.016516129,0.096,Standard,0.172043011,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),iby-509n4755n58924pn3,,volume,Storage,Amazon Elastic Compute Cloud,QR74UAP3E9WUYT9B,QR74UAP3E9WUYT9B.JRTCKXETXF.6YS6EN2CT7,57816637909,gsafj-pbecbengrvg-rdhvcceq-cebq,"{
  ""key_value"": [
    {
      ""key"": ""Name"",
      ""value"": ""awspwapotx23""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""TNW023080""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""sap45200""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""1000124960""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-3.633548400000000e-03},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-3.633548400000000e-03}]}",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeUsage.gp3
,2.19E-08,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.094 per GB - next 100 TB / month data transfer out,Usage-Based,00:00.0,00:00.0,,,,,,0.000000299,GB,2.19E-08,0.073244147,2.19E-08,Amazon Web Services Australia Pty Ltd,2.81E-08,0.094,Standard,0.000000299,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),rhg.evf.genafcbeg.afj.tbi.nh,,bucket,Storage,Amazon Simple Storage Service,KRXM4TG87VW2NPHA,KRXM4TG87VW2NPHA.JRTCKXETXF.N9EW5UVVPA,6.71745E+11,ezf-gq-angvirfreireyrff-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""rms-td-nativeserverless-nonprod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-6.200000000000000e-09},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-6.200000000000000e-09}]}",ReadBucketServerSideEncryption,AmazonS3,APS2-DataTransfer-Out-Bytes
,1.01E-08,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.098 per GB - Asia Pacific (Sydney) data transfer to Asia Pacific (Tokyo),Usage-Based,00:00.0,00:00.0,,,,,,1.322E-07,GB,1.01E-08,0.076399395,1.01E-08,Amazon Web Services Australia Pty Ltd,0.000000013,0.098,Standard,1.322E-07,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),rdhvc-f8-ohpxrg-envfvqri-unan-onpxhcf,,bucket,Storage,Amazon Simple Storage Service,RGSK4X9CNURECNZ4,RGSK4X9CNURECNZ4.JRTCKXETXF.6YS6EN2CT7,1.0911E+11,gsafj-pbecvg-rdhvccebwqri-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:project"",
      ""value"": ""P.0058260.05.004""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""TNW038708""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-2.900000000000000e-09},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-2.900000000000000e-09}]}",ReadLocation,AmazonS3,APS2-APN1-AWS-Out-Bytes
,1.1953E-06,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.67 per GB custom log data ingested in Standard log class - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,2.2873E-06,GB,1.1953E-06,0.522581209,1.1953E-06,Amazon Web Services Australia Pty Ltd,1.5325E-06,0.67,Standard,2.2873E-06,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:logs:ap-southeast-2:080088901796,,,Management and Governance,AmazonCloudWatch,VSJ57WXDQXM2VKQK,VSJ57WXDQXM2VKQK.JRTCKXETXF.6YS6EN2CT7,80088901796,gsafj-qpvf-gav-cebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-dcis-tni-prod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000142040""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-3.371000000000000e-07},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-3.371000000000000e-07}]}",PutLogEvents,AmazonCloudWatch,APS2-DataProcessing-Bytes
,0.000262854,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.055 per GB-Month of snapshot data stored - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0.006127142,GB-Months,0.000262854,0.042900001,0.000262854,Amazon Web Services Australia Pty Ltd,0.000336993,0.055,Standard,0.006127142,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:ec2:ap-southeast-2:849332123072,,,Storage,Amazon Elastic Compute Cloud,759N2ESGG4Z2C95V,759N2ESGG4Z2C95V.JRTCKXETXF.6YS6EN2CT7,8.49332E+11,fg-svanaprvg-op-cebq,"{
  ""key_value"": [
    {
      ""key"": ""Name"",
      ""value"": ""OPCRPAWSWWEB02""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""st-financeit-bc-prod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000129075""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-7.413840000000000e-05},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-7.413840000000000e-05}]}",CreateSnapshot,AmazonEC2,APS2-EBS:SnapshotUsage
ap-southeast-2c,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.604 per On Demand Linux r5.2xlarge Instance Hour,Usage-Based,00:00.0,00:00.0,Spend,arn:aws:savingsplans::973638948628:savingsplan/nq7sn00n-4qnr-9087-3o66-7p2osn9483o0,,Used,Savings Plan,1,Hours,0.47112,0.47112,0.2457,Amazon Web Services Australia Pty Ltd,0.604,0.604,Committed,1,Hours,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),v-54n2q4790o590onp8,,instance,Compute,Amazon Elastic Compute Cloud,U4CRVE4RVE3SWDJ9,U4CRVE4RVE3SWDJ9.JRTCKXETXF.6YS6EN2CT7,1.10781E+11,ezf-onuf-njf-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Non Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""non-prod""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Murugs.RAMASSAMY@transport.nsw.gov.au""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""Eks Microservices""
    },
    {
      ""key"": ""aws:eks:cluster-name"",
      ""value"": ""eks-microservices-nonprod""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""rms-bahs-aws-nonprod""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Law Enforcement""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Personal+Sensitive: Health Information+Sensitive: Law Enforcement+Sensitive: NSW Government+Sensitive""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-02oyllw6zlc97j""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Murugs Ramassamy""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-00wq1fo4ahkurd""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""App Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003485""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""P.0016386.02.002""
    },
    {
      ""key"": ""Project"",
      ""value"": ""NA""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""UNCLASSIFIED""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""Indefinite""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""EKS""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RDS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""Non-Production""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""7am-7pm Mon-Fri AEST""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount""}]}",RunInstances,AmazonEC2,APS2-BoxUsage:r5.2xlarge
